author_tweet,username,name,created_at,text,likes,retweets
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",puspamell,ammeeellll,Tue Oct 21 12:27:08 +0000 2025,"@aniesbaswedan Boleh ikut tidak pak?
[bertanya dgn sopan santun sambil gugup sedikit]",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",OmJahat171111,Om Jahat,Tue Oct 21 08:38:16 +0000 2025,"@aniesbaswedan Titip bah, kalau di belanda ketemu patrick .. please jewer kupingny ya.",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",obtject,timmy ᥫ᭡,Tue Oct 21 10:42:02 +0000 2025,@aniesbaswedan pak aku jg mau jd diaspora :(,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Algusto_2025,𝕬𝖑 𝕲𝖚𝖘𝖙𝖔,Wed Oct 22 14:29:56 +0000 2025,"@aniesbaswedan Orang berilmu berakal sehat menuntung kita ke arah peradaban dan Perubahan modern.....

Möge Herr Anies Baswedan stets gesund bleiben und sicher an seinem Ziel ankommen. 💪💪",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",budapest_tm,rakabumingentot,Tue Oct 21 17:56:49 +0000 2025,"@aniesbaswedan nis nitip pembalut 1, gpl",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Gun999Mas,Mas Gun999,Tue Oct 21 10:22:33 +0000 2025,"@aniesbaswedan Mas @aniesbaswedan ada tambahan perbendaharaan kata yg dpt memperkaya bahasa Indonesia nih. Kata tersebut adalah: ""Astaga"" = ""Omaigat"". Have a safe and pleasant trip to Deutschland. Danke schoen. 😊",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Nazli05848531,Nazli,Fri Oct 24 04:41:14 +0000 2025,@aniesbaswedan Semoga Allah melindungi hambanya yg berniat baik,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",SelNft,Hystoriaa,Thu Oct 23 07:13:22 +0000 2025,@aniesbaswedan Semangat pak anis,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",bam_abang,Di panggil; Abank,Wed Oct 22 23:40:31 +0000 2025,"@aniesbaswedan hati2 di jalan dan kalau bisa jangan balik ke sini lagi, ke sana,a atau kemana😜😜😜",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",cupektong685,cupektong,Wed Oct 22 06:36:31 +0000 2025,@aniesbaswedan Sekalian ke tareem dan nyapres di sono.,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",patarnobu,Benny Parapat,Tue Oct 21 08:06:27 +0000 2025,@aniesbaswedan Take care always Abah.,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",c4ki1,Muh. Isra,Wed Oct 22 11:34:32 +0000 2025,"@aniesbaswedan pak maap mau tanya, kalo di undang gini dpt uang saku gk si pak..?! apa cuma dpt tiket pp plus hotel aja pak..? trims pak..",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",pweetykeychain,key,Wed Oct 22 03:47:00 +0000 2025,@aniesbaswedan My dream president in my dream country and my dream university??????,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",an_adesa,Anton Adesa Putra,Tue Oct 21 09:34:57 +0000 2025,"@aniesbaswedan .

Wah mantap jadi orang cerdas pandai bahasa asing ini bro..",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",LumbaWiyonoLP,Yonz,Thu Oct 23 00:23:50 +0000 2025,"@aniesbaswedan @marlina_idha Sehat selalu pak Anies Baswedan, aamiin yra",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",randimanalo,Rakyat Jenaka,Tue Oct 21 08:53:20 +0000 2025,@aniesbaswedan Jangan lupa pulangnya bawa pemain bola pak,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",wrgabknibottom,Awawa,Tue Oct 21 08:43:43 +0000 2025,@aniesbaswedan Mantap pak Anies 🥰,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",thecolorinpink,Mita💚,Tue Oct 21 07:53:54 +0000 2025,@aniesbaswedan Mampir ke Greece juga dong pak,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Indahsepti111,Remukan triplek,Tue Oct 21 09:01:25 +0000 2025,@aniesbaswedan Ikut dong bah,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",MALIKMOHSA35483,MALIK MOH SAID,Wed Oct 22 13:40:14 +0000 2025,"@aniesbaswedan Moga di lancarkan segala urusan nya pak.. 🤲
Menyala pak Anies.. 🔥",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",_rrereina,REre Reina,Wed Oct 22 12:40:51 +0000 2025,@aniesbaswedan Ngapain sih pak muter2 trus? Lgsg aja partai baru pak,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",abangfadlon,😊😎,Wed Oct 22 14:39:03 +0000 2025,@aniesbaswedan Woi @jokowi bisa ga ku kayak gini?,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",EmYasin884983,Em Yasin,Tue Oct 21 08:02:37 +0000 2025,@aniesbaswedan Barakallah,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",PhutoB,Phuto Bholang,Tue Oct 21 15:26:21 +0000 2025,@aniesbaswedan Kami berharap bapak sll sehat wal afiat,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Bramantyo,Bramantyo,Tue Oct 21 11:14:10 +0000 2025,@aniesbaswedan Semoga sukses acaranya Pak @aniesbaswedan,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",mashertweeter,mashertweeter,Wed Oct 22 08:34:52 +0000 2025,@aniesbaswedan https://t.co/sP6Al4yaka,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",bayuamus,bayuamus,Wed Oct 22 00:23:00 +0000 2025,@aniesbaswedan Safe trip pak!,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",nataonearth,nata,Tue Oct 21 12:31:01 +0000 2025,@aniesbaswedan sibuk bgt dah wkwkwk,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",SidikRakhm50341,Ki Gede Teng-teng,Thu Oct 23 00:44:57 +0000 2025,@aniesbaswedan Ruar biasa semoga Gusti Allah SWT senantiasa maringi sehat dan bahagia selalu pak Anies.,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",kumahacaksia,Kumahacaksia,Wed Oct 22 14:46:56 +0000 2025,@aniesbaswedan Ko bapak gak ngadain reuni sih di UGM malah sering keluar negeri,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",SaifAlAnwa81570,bolang,Tue Oct 21 11:18:57 +0000 2025,"@aniesbaswedan Sehat selalu, Bang",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Ophan_Lamara,Ophan Lamara,Wed Oct 22 06:36:38 +0000 2025,"@aniesbaswedan Selamat &amp; sukses perjalanannya Bang Anies.
🙏🙏🇮🇩🇮🇩",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",aishalovekebab,aish jr,Tue Oct 21 08:19:35 +0000 2025,@aniesbaswedan Ikut pa,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",frzauliaICHA,Ichaaa,Tue Oct 21 16:35:04 +0000 2025,@aniesbaswedan Pak boleh jastip tony chocolonely yg dark nggak?,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",BJakara171CGK,Utun,Tue Oct 21 08:59:19 +0000 2025,@aniesbaswedan 💯👍,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",fadliandiparen,AF tv,Tue Oct 21 11:59:16 +0000 2025,@aniesbaswedan Sayang skli kalo bapak ini tdk d masukkan jadi menteri ..lebih tepatnya mendagri,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",youl_af,Embew 🍉🍉🍉,Tue Oct 21 23:47:34 +0000 2025,@aniesbaswedan Sukses pak anies,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",zmicoo88,supir_ambulance,Wed Oct 22 12:48:54 +0000 2025,@aniesbaswedan Pengangguran aja sibuk begini pak,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",f0rfun0nly_00,𝕗𝕗𝕣𝕣𝕞𝕞𝕟,Tue Oct 21 09:05:34 +0000 2025,"@aniesbaswedan Keren pak..
Semoga selalu lancar dan sukses kegiatannya ..",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",audyyra_,day,Tue Oct 21 16:52:37 +0000 2025,"@aniesbaswedan Masyaallah keren banget Abah. Sukses ya, Bah! Tahub depan adain lagi ya Bah, plis mau ikut juga😭🥹",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Ninamaaaaaaa,Nina🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🍉🍉🍉🇮🇩,Tue Oct 21 13:04:31 +0000 2025,@aniesbaswedan @dorimeguro 🔥🔥🔥🔥,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",solder_uap,solder uap,Tue Oct 21 08:41:07 +0000 2025,@aniesbaswedan Keren... Idola bgt....👍,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",fai_icecube,blebleble~ 🌳🌱🍃,Wed Oct 22 03:35:53 +0000 2025,@aniesbaswedan oke om,0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",ekka67018,ekkapujie,Tue Oct 21 10:13:49 +0000 2025,"@aniesbaswedan Masyaa Alloh
Moga sukses pak 😻😻😻",0,0
"Halo! Akhir pekan ini, insyaAllah kami akan berkunjung ke Jerman dan Belanda.

Di Jerman, kami akan berdialog di Universität Duisburg–Essen, membahas tentang pendidikan, kebangsaan, dan kiprah diaspora. Lalu berlanjut ke Belanda, berbagi gagasan di Wageningen University &amp; https://t.co/eKtpe1B8lX",Kencana11633486,Kencana,Tue Oct 21 08:09:51 +0000 2025,@aniesbaswedan Sehat selalu Abah 💪🤲🙏,0,0
